condition,episode,step,gate_drift_m,gate_rotation_deg,world_drift_m,world_rotation_deg,relative_drift_m,relative_rotation_deg,linear_speed_m_s,angular_speed_rad_s,world_linear_speed_m_s,world_angular_speed_rad_s,relative_linear_speed_m_s,relative_angular_speed_rad_s,anchor_excess_vs_eb_m,occupant_in_goal,support_contact,support_bodies,target_contact,robot_contact,passed
eb,1,5,4.2674197509029455e-16,0.0,4.2674197509029455e-16,0.0,0.03850786127466991,0.2745279440516996,3.0515404063576523e-15,3.618390998616174e-14,3.0515404063576523e-15,3.618390998616174e-14,0.00016546132472337253,0.00012265819127572165,0.0,0,1,floor,0,0,1
eb,1,6,5.134781488891349e-16,0.0,5.134781488891349e-16,0.0,0.03850750399003363,0.2745428881048784,3.0502822819928117e-15,3.6221693769877536e-14,3.0502822819928117e-15,3.6221693769877536e-14,7.157264103435538e-06,5.057621821307297e-06,0.0,0,1,floor,0,0,1
eb,1,7,6.002143226879753e-16,0.0,6.002143226879753e-16,0.0,0.03850748852610608,0.2745435241435238,3.0547712004776386e-15,3.601582827928983e-14,3.0547712004776386e-15,3.601582827928983e-14,3.0976404501194835e-07,0.0,0.0,0,1,floor,0,0,1
eb,1,8,6.869504964868156e-16,0.0,6.869504964868156e-16,0.0,0.03850748785676375,0.2745435512119594,3.049972765499289e-15,3.615416841732714e-14,3.049972765499289e-15,3.615416841732714e-14,1.340721249059628e-08,0.0,0.0,0,1,floor,0,0,1
eb,1,9,7.73686670285656e-16,0.0,7.73686670285656e-16,0.0,0.03850748782779088,0.2745435523722248,3.0563288394390764e-15,3.599638445271794e-14,3.0563288394390764e-15,3.599638445271794e-14,5.80311778237593e-10,0.0,0.0,0,1,floor,0,0,1
eb,1,10,8.604228440844963e-16,0.0,8.604228440844963e-16,0.0,0.03850748782653682,0.27454355240674067,3.053514779580539e-15,3.6095953936063e-14,3.053514779580539e-15,3.6095953936063e-14,2.5117244105245458e-11,0.0,0.0,0,1,floor,0,0,1
eb,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,floor,0,0,1
eb,2,1,7.979727989493313e-17,0.0,7.979727989493313e-17,0.0,0.011764438767658097,1.045654894575938e-05,3.0522638789036503e-15,3.620737725887167e-14,3.0522638789036503e-15,3.620737725887167e-14,0.23528877535316192,3.6500241499888623e-06,0.0,0,1,floor,0,0,1
eb,2,2,1.6653345369377348e-16,0.0,1.6653345369377348e-16,0.0,0.04217653432869576,0.0662856487992957,3.0514179698244616e-15,3.612185535859091e-14,3.0514179698244616e-15,3.612185535859091e-14,0.6082426095526635,0.023134300720626087,0.0,0,1,floor,0,0,1
eb,2,3,2.5326962749261384e-16,0.0,2.5326962749261384e-16,0.0,0.0387443253346962,0.26565476523627524,3.0522883826892616e-15,3.615788912488063e-14,3.0522883826892616e-15,3.615788912488063e-14,0.06884366853045674,0.06959295263307137,0.0,0,1,floor,0,0,1
eb,2,4,3.400058012914542e-16,0.0,3.400058012914542e-16,0.0,0.03855146058804079,0.27417653745097564,3.0524273355371e-15,3.6177350459725215e-14,3.0524273355371e-15,3.6177350459725215e-14,0.003864194598319405,0.0029746599881648613,0.0,0,1,floor,0,0,1
eb,2,5,4.2674197509029455e-16,0.0,4.2674197509029455e-16,0.0,0.03854324674261703,0.2745279440516996,3.0515404063576523e-15,3.618390998616174e-14,3.0515404063576523e-15,3.618390998616174e-14,0.00016455423979888154,0.00012265819127572165,0.0,0,1,floor,0,0,1
eb,2,6,5.134781488891349e-16,0.0,5.134781488891349e-16,0.0,0.038542891392406915,0.2745428881048784,3.0502822819928117e-15,3.6221693769877536e-14,3.0502822819928117e-15,3.6221693769877536e-14,7.118627025324298e-06,5.057621821307297e-06,0.0,0,1,floor,0,0,1
eb,2,7,6.002143226879753e-16,0.0,6.002143226879753e-16,0.0,0.03854287601094125,0.2745435241435238,3.0547712004776386e-15,3.601582827928983e-14,3.0547712004776386e-15,3.601582827928983e-14,3.08116924214224e-07,0.0,0.0,0,1,floor,0,0,1
eb,2,8,6.869504964868156e-16,0.0,6.869504964868156e-16,0.0,0.03854287534511393,0.2745435512119594,3.049972765499289e-15,3.615416841732714e-14,3.049972765499289e-15,3.615416841732714e-14,1.3336999438011974e-08,0.0,0.0,0,1,floor,0,0,1
eb,2,9,7.73686670285656e-16,0.0,7.73686670285656e-16,0.0,0.03854287531629087,0.2745435523722248,3.0563288394390764e-15,3.599638445271794e-14,3.0563288394390764e-15,3.599638445271794e-14,5.773189963908254e-10,0.0,0.0,0,1,floor,0,0,1
eb,2,10,8.604228440844963e-16,0.0,8.604228440844963e-16,0.0,0.0385428753150432,0.27454355240674067,3.053514779580539e-15,3.6095953936063e-14,3.053514779580539e-15,3.6095953936063e-14,2.4989746555178884e-11,0.0,0.0,0,1,floor,0,0,1
eb,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,floor,0,0,1
eb,3,1,7.979727989493313e-17,0.0,7.979727989493313e-17,0.0,0.011764439097471003,1.045654894575938e-05,3.0522638789036503e-15,3.620737725887167e-14,3.0522638789036503e-15,3.620737725887167e-14,0.23528878194942004,3.6500241499888623e-06,0.0,0,1,floor,0,0,1
eb,3,2,1.6653345369377348e-16,0.0,1.6653345369377348e-16,0.0,0.042178218217046794,0.0662856487992957,3.0544050023514547e-15,3.599155220365676e-14,3.0544050023514547e-15,3.599155220365676e-14,0.6082762806722017,0.023134300720626087,0.0,0,1,floor,0,0,1
eb,3,3,2.5326962749261384e-16,0.0,2.5326962749261384e-16,0.0,0.038751067037567304,0.26565476523627524,3.049819857295691e-15,3.628454673620168e-14,3.049819857295691e-15,3.628454673620168e-14,0.06874278528211669,0.06959295263307137,0.0,0,1,floor,0,0,1
eb,3,4,3.400058012914542e-16,0.0,3.400058012914542e-16,0.0,0.03855841877248379,0.27417653745097564,3.0523838298522694e-15,3.616898730331993e-14,3.0523838298522694e-15,3.616898730331993e-14,0.003859871412168459,0.0029746599881648613,0.0,0,1,floor,0,0,1
eb,3,5,4.2674197509029455e-16,0.0,4.2674197509029455e-16,0.0,0.03855021387374779,0.2745279440516996,3.052942551646401e-15,3.6162500165572146e-14,3.052942551646401e-15,3.6162500165572146e-14,0.0001643755544416557,0.00012265819127572165,0.0,0,1,floor,0,0,1
eb,3,6,5.134781488891349e-16,0.0,5.134781488891349e-16,0.0,0.03854985890470881,0.2745428881048784,3.055040573496892e-15,3.6073261475629027e-14,3.055040573496892e-15,3.6073261475629027e-14,7.111013810348111e-06,5.057621821307297e-06,0.0,0,1,floor,0,0,1
eb,3,7,6.002143226879753e-16,0.0,6.002143226879753e-16,0.0,0.03854984353949656,0.2745435241435238,3.055421940471083e-15,3.6092564241561244e-14,3.055421940471083e-15,3.6092564241561244e-14,3.077922761053907e-07,0.0,0.0,0,1,floor,0,0,1
eb,3,8,6.869504964868156e-16,0.0,6.869504964868156e-16,0.0,0.03854984287436227,0.2745435512119594,3.055548499778131e-15,3.6137135026039613e-14,3.055548499778131e-15,3.6137135026039613e-14,1.3323156138082846e-08,0.0,0.0,0,1,floor,0,0,1
eb,3,9,7.73686670285656e-16,0.0,7.73686670285656e-16,0.0,0.03854984284556875,0.2745435523722248,3.0510272143547547e-15,3.615183986451091e-14,3.0510272143547547e-15,3.615183986451091e-14,5.767288233303058e-10,0.0,0.0,0,1,floor,0,0,1
eb,3,10,8.604228440844963e-16,0.0,8.604228440844963e-16,0.0,0.03854984284432232,0.27454355240674067,3.0525377706966073e-15,3.625192825673658e-14,3.0525377706966073e-15,3.625192825673658e-14,2.4964791645196092e-11,0.0,0.0,0,1,floor,0,0,1
eb,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,floor,0,0,1
eb,4,1,7.979727989493313e-17,0.0,7.979727989493313e-17,0.0,0.011764434674787834,1.045654894575938e-05,3.0522638789036503e-15,3.620737725887167e-14,3.0522638789036503e-15,3.620737725887167e-14,0.23528869349575668,3.6500241499888623e-06,0.0,0,1,floor,0,0,1
eb,4,2,1.6653345369377348e-16,0.0,1.6653345369377348e-16,0.0,0.04215117642477969,0.0662856487992957,3.0514179698244616e-15,3.612185535859091e-14,3.0514179698244616e-15,3.612185535859091e-14,0.6077355341042626,0.023134300720626087,0.0,0,1,floor,0,0,1
eb,4,3,2.5326962749261384e-16,0.0,2.5326962749261384e-16,0.0,0.038642696996770955,0.26565476523627524,3.0522883826892616e-15,3.615788912488063e-14,3.0522883826892616e-15,3.615788912488063e-14,0.07036505585518067,0.06959295263307137,0.0,0,1,floor,0,0,1
eb,4,4,3.400058012914542e-16,0.0,3.400058012914542e-16,0.0,0.03844657242774876,0.27417653745097564,3.0524273355371e-15,3.6177350459725215e-14,3.0524273355371e-15,3.6177350459725215e-14,0.003929295806265633,0.0029746599881648613,0.0,0,1,floor,0,0,1
eb,4,5,4.2674197509029455e-16,0.0,4.2674197509029455e-16,0.0,0.0384382241676424,0.2745279440516996,3.0515404063576523e-15,3.618390998616174e-14,3.0515404063576523e-15,3.618390998616174e-14,0.00016723886999940127,0.00012265819127572165,0.0,0,1,floor,0,0,1
eb,4,6,5.134781488891349e-16,0.0,5.134781488891349e-16,0.0,0.038437863101547814,0.2745428881048784,3.0502822819928117e-15,3.6221693769877536e-14,3.0502822819928117e-15,3.6221693769877536e-14,7.2327944276509285e-06,5.057621821307297e-06,0.0,0,1,floor,0,0,1
eb,4,7,6.002143226879753e-16,0.0,6.002143226879753e-16,0.0,0.03843784747681693,0.2745435241435238,3.0547712004776386e-15,3.601582827928983e-14,3.0547712004776386e-15,3.601582827928983e-14,3.1297605422240684e-07,0.0,0.0,0,1,floor,0,0,1
eb,4,8,6.869504964868156e-16,0.0,6.869504964868156e-16,0.0,0.03843784680063736,0.2745435512119594,3.049972765499289e-15,3.615416841732714e-14,3.049972765499289e-15,3.615416841732714e-14,1.354379085229061e-08,0.0,0.0,0,1,floor,0,0,1
eb,4,9,7.73686670285656e-16,0.0,7.73686670285656e-16,0.0,0.03843784677137382,0.2745435523722248,3.0563288394390764e-15,3.599638445271794e-14,3.0563288394390764e-15,3.599638445271794e-14,5.861182610441028e-10,0.0,0.0,0,1,floor,0,0,1
eb,4,10,8.604228440844963e-16,0.0,8.604228440844963e-16,0.0,0.03843784677010739,0.27454355240674067,3.053514779580539e-15,3.6095953936063e-14,3.053514779580539e-15,3.6095953936063e-14,2.5364252340920792e-11,0.0,0.0,0,1,floor,0,0,1
er,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,basket_1_main,0,0,1
er,0,1,1.3230102922622933e-07,4.1669052350376885e-05,0.011764660468801697,9.166046429243471e-05,1.3230102922622933e-07,4.1669052350376885e-05,2.6460205845245864e-06,1.4545243193999168e-05,0.4898795265932269,0.00024200270378243164,2.6460205845245864e-06,1.4545243193999168e-05,1.7991334919529454e-07,1,1,basket_1_main,0,0,1
er,0,2,5.523366696831507e-05,0.04278911189332579,0.0424983398988427,0.08101513597931206,5.523366696831507e-05,0.04278911189332579,0.0011041538423787994,0.014950363631543506,0.04773287816133622,0.37895714146111786,0.0011041538423787994,0.014950363631543506,8.88636679811024e-06,1,1,basket_1_main,0,0,1
er,0,3,1.8622336586503287e-06,0.0017243273006891488,0.03991646373053668,0.26638226985808894,1.8622336586503287e-06,0.0017243273006891488,0.0011351554577857946,0.015266427742477938,0.009776877648403914,0.009680162979106729,0.0011351554577857946,0.015266427742477938,3.1807516498912374e-06,1,1,basket_1_main,0,0,1
er,0,4,5.893544254816319e-07,0.0014257411502161261,0.03976122457537194,0.2749600964674459,5.893544254816319e-07,0.0014257411502161261,2.5985650924953647e-05,0.0003383344663059343,0.0004087934628454724,0.0003930954611378735,2.5985650924953647e-05,0.0003383344663059343,3.4576853965470943e-06,1,1,basket_1_main,0,0,1
er,0,5,5.885096156752783e-07,0.001425746774103755,0.039754636131147714,0.275325925055729,5.885096156752783e-07,0.001425746774103755,5.935924851061126e-08,0.0,1.763043473332278e-05,1.71630917039124e-05,5.935924851061126e-08,0.0,3.5025716032939773e-06,1,1,basket_1_main,0,0,1
er,0,6,5.885084638263131e-07,0.0014257462628421596,0.03975435188356831,0.27534190515293483,5.885084638263131e-07,0.0014257462628421596,2.5025817025246226e-09,4.2146848510894033e-07,7.611045786597132e-07,7.499680058041737e-07,2.5025817025246226e-09,4.2146848510894033e-07,3.505680029882007e-06,1,1,basket_1_main,0,0,1
er,0,7,5.885084407496574e-07,0.0014257442177939466,0.03975433961368413,0.2753426033803335,5.885084407496574e-07,0.0014257442177939466,1.031984838890206e-10,0.0,3.285881527717245e-08,3.276176275178303e-08,1.031984838890206e-10,0.0,3.505864014789128e-06,1,1,basket_1_main,0,0,1
er,0,8,5.88508443352224e-07,0.001425746774103755,0.039754339084028284,0.2753426338806187,5.88508443352224e-07,0.001425746774103755,2.0239162981992525e-12,0.0,1.4191616935447884e-09,1.4307354006446582e-09,2.0239162981992525e-12,0.0,3.5058741160954092e-06,1,1,basket_1_main,0,0,1
er,0,9,5.885084471610058e-07,0.0014257452403184199,0.039754339061167585,0.2753426352122429,5.885084471610058e-07,0.0014257452403184199,6.332398925659489e-12,0.0,6.21809348237727e-11,6.24920710339416e-11,6.332398925659489e-12,0.0,3.5058746459586575e-06,1,1,basket_1_main,0,0,1
er,0,10,5.885084510527934e-07,0.0014257406389525146,0.03975433906018405,0.2753426352546007,5.885084510527934e-07,0.0014257406389525146,6.52856551243124e-12,0.0,7.273977469276712e-12,2.7214903223716196e-12,6.52856551243124e-12,0.0,3.5058746729196705e-06,1,1,basket_1_main,0,0,1
er,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,basket_1_main,0,0,1
er,1,1,1.3230102944785775e-07,4.168654198487225e-05,0.011764660468801407,9.16763679039524e-05,1.3230102944785775e-07,4.168654198487225e-05,2.6460205889571547e-06,1.4551348228137459e-05,0.48987952659324296,0.0002420027080882833,2.6460205889571547e-06,1.4551348228137459e-05,1.7991334922718734e-07,1,1,basket_1_main,0,0,1
er,1,2,5.5233666966853604e-05,0.04278911201257357,0.04249833989884089,0.08101513603329676,5.5233666966853604e-05,0.04278911201257357,0.0011041538423521183,0.01495036366124775,0.04773287816034005,0.3789571414776533,0.0011041538423521183,0.01495036366124775,8.886366798592316e-06,1,1,basket_1_main,0,0,1
er,1,3,1.8622336683850301e-06,0.0017243306825469851,0.03991646373053687,0.26638226987724384,1.8622336683850301e-06,0.0017243306825469851,0.0011351554579412321,0.01526642781229219,0.00977687764841743,0.009680162977737028,0.0011351554579412321,0.01526642781229219,3.180751650170829e-06,1,1,basket_1_main,0,0,1
er,1,4,5.89354438889383e-07,0.0014257370601020994,0.03976122457537194,0.2749600964833521,5.89354438889383e-07,0.0014257370601020994,2.5985650861918593e-05,0.0003383336787602877,0.0004087934628476583,0.0003930954611519932,2.5985650861918593e-05,0.0003383336787602877,3.457685396789095e-06,1,1,basket_1_main,0,0,1
er,1,5,5.885096290970565e-07,0.0014257518867096216,0.03975463613114774,0.2753259250795568,5.885096290970565e-07,0.0014257518867096216,5.935925013257026e-08,0.0,1.7630434732802812e-05,1.716309171725056e-05,5.935925013257026e-08,0.0,3.502571603531604e-06,1,1,basket_1_main,0,0,1
er,1,6,5.885084772658922e-07,0.0014257431952687397,0.039754351883568156,0.2753419051344032,5.885084772658922e-07,0.0014257431952687397,2.502581021267928e-09,5.960464477539062e-07,7.611045758400541e-07,7.499679718960391e-07,2.502581021267928e-09,5.960464477539062e-07,3.505680030119562e-06,1,1,basket_1_main,0,0,1
er,1,7,5.885084541652799e-07,0.0014257396164247412,0.039754339613683964,0.27534260335385985,5.885084541652799e-07,0.0014257396164247412,1.031984844572378e-10,0.0,3.28588174601739e-08,3.276175839943115e-08,1.031984844572378e-10,0.0,3.5058640150272747e-06,1,1,basket_1_main,0,0,1
er,1,8,5.885084567481198e-07,0.0014257426840058615,0.03975433908402813,0.27534263385943974,5.885084567481198e-07,0.0014257426840058615,2.0237895146227182e-12,0.0,1.4191651181944125e-09,1.430709748819621e-09,2.0237895146227182e-12,0.0,3.5058741163317886e-06,1,1,basket_1_main,0,0,1
er,1,9,5.885084605561926e-07,0.0014257421727428,0.03975433906116744,0.2753426351937114,5.885084605561926e-07,0.0014257421727428,6.33115017134242e-12,0.0,6.21791742152659e-11,6.24912920526828e-11,6.33115017134242e-12,0.0,3.5058746461957297e-06,1,1,basket_1_main,0,0,1
er,1,10,5.88508464466708e-07,0.0014257375713669944,0.0397543390601839,0.2753426352387165,5.88508464466708e-07,0.0014257375713669944,6.52870750174265e-12,0.0,7.273936367148144e-12,2.7215720026399744e-12,6.52870750174265e-12,0.0,3.5058746731564755e-06,1,1,basket_1_main,0,0,1
er,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,basket_1_main,0,0,1
er,2,1,1.3230102932504965e-07,4.172149925892707e-05,0.011764660468801782,9.168431867521786e-05,1.3230102932504965e-07,4.172149925892707e-05,2.646020586500993e-06,1.456355061873303e-05,0.48987952659322503,0.00024200270039657933,2.646020586500993e-06,1.456355061873303e-05,1.7991334919212264e-07,1,1,basket_1_main,0,0,1
er,2,2,5.5233666968263745e-05,0.04278911192739659,0.04249833989884319,0.08101513602429931,5.5233666968263745e-05,0.04278911192739659,0.001104153842377501,0.01495036366124775,0.047732878161200795,0.3789571414669867,0.001104153842377501,0.01495036366124775,8.886366798313939e-06,1,1,basket_1_main,0,0,1
er,2,3,1.862233651619329e-06,0.0017243353325906807,0.039916463730536686,0.26638226987724384,1.862233651619329e-06,0.0017243353325906807,0.0011351554576487328,0.015266427870470733,0.009776877648398024,0.009680162979379047,0.0011351554576487328,0.015266427870470733,3.180751649413371e-06,1,1,basket_1_main,0,0,1
er,2,4,5.893544175106464e-07,0.0014257452403184199,0.039761224575372005,0.2749600964939563,5.893544175106464e-07,0.0014257452403184199,2.59856509400367e-05,0.00033834181664357127,0.0004087934628478613,0.0003930954611234823,2.59856509400367e-05,0.00033834181664357127,3.4576853961217185e-06,1,1,basket_1_main,0,0,1
er,2,5,5.885096077220314e-07,0.0014257442177939466,0.03975463613114769,0.27532592504778647,5.885096077220314e-07,0.0014257442177939466,5.9359248526433923e-08,0.0,1.7630434739842947e-05,1.716309171239315e-05,5.9359248526433923e-08,0.0,3.5025716028773765e-06,1,1,basket_1_main,0,0,1
er,2,6,5.885084558839919e-07,0.0014257431952687397,0.03975435188356823,0.2753419051396979,5.885084558839919e-07,0.0014257431952687397,2.5025803497852812e-09,0.0,7.611045786947883e-07,7.499680038570332e-07,2.5025803497852812e-09,0.0,3.5056800296061516e-06,1,1,basket_1_main,0,0,1
er,2,7,5.885084327940115e-07,0.0014257401276887196,0.03975433961368402,0.27534260336444927,5.885084327940115e-07,0.0014257401276887196,1.031979402128456e-10,0.0,3.285881660126047e-08,3.276175078637529e-08,1.031979402128456e-10,0.0,3.5058640146121455e-06,1,1,basket_1_main,0,0,1
er,2,8,5.885084353636497e-07,0.0014257437065314346,0.039754339084028194,0.2753426338700292,5.885084353636497e-07,0.0014257437065314346,2.022904449419351e-12,0.0,1.4191606388949442e-09,1.430749124925987e-09,2.022904449419351e-12,0.0,3.505874115917957e-06,1,1,basket_1_main,0,0,1
er,2,9,5.885084391763075e-07,0.0014257421727428,0.039754339061167494,0.27534263520430075,5.885084391763075e-07,0.0014257421727428,6.332399885384661e-12,0.0,6.217883982040978e-11,6.248781256280403e-11,6.332399885384661e-12,0.0,3.5058746457824797e-06,1,1,basket_1_main,0,0,1
er,2,10,5.885084430797055e-07,0.0014257447290562748,0.03975433906018394,0.27534263524665864,5.885084430797055e-07,0.0014257447290562748,6.525498286895815e-12,0.0,7.274513810047773e-12,2.730355659472286e-12,6.525498286895815e-12,0.0,3.50587467274186e-06,1,1,basket_1_main,0,0,1
er,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,basket_1_main,0,0,1
er,3,1,1.3230102924012517e-07,4.168654198487225e-05,0.011764660468801683,9.16763679039524e-05,1.3230102924012517e-07,4.168654198487225e-05,2.6460205848025034e-06,1.4551348228137459e-05,0.4898795265932305,0.00024200270221383963,2.6460205848025034e-06,1.4551348228137459e-05,1.7991334919849127e-07,1,1,basket_1_main,0,0,1
er,3,2,5.5233666969425935e-05,0.04278911199553818,0.04249833989884241,0.08101513602429931,5.5233666969425935e-05,0.04278911199553818,0.0011041538424026844,0.01495036367312945,0.04773287816099929,0.37895714147114107,0.0011041538424026844,0.01495036367312945,8.886366798178988e-06,1,1,basket_1_main,0,0,1
er,3,3,1.8622336607496297e-06,0.0017243311052787483,0.03991646373053687,0.26638226987724384,1.8622336607496297e-06,0.0017243311052787483,0.0011351554578420923,0.015266427829745752,0.009776877648403537,0.009680162978468337,0.0011351554578420923,0.015266427829745752,3.1807516501404807e-06,1,1,basket_1_main,0,0,1
er,3,4,5.893544288461238e-07,0.0014257416614795548,0.03976122457537214,0.27496009650721154,5.893544288461238e-07,0.0014257416614795548,2.598565089894948e-05,0.00033833709144485014,0.000408793462844505,0.0003930954611522602,2.598565089894948e-05,0.00033833709144485014,3.457685396784079e-06,1,1,basket_1_main,0,0,1
er,3,5,5.885096190298517e-07,0.0014257483078874398,0.03975463613114778,0.27532592505837655,5.885096190298517e-07,0.0014257483078874398,5.9359249849085274e-08,0.0,1.7630434735076045e-05,1.7163091725433352e-05,5.9359249849085274e-08,0.0,3.502571603525686e-06,1,1,basket_1_main,0,0,1
er,3,6,5.885084671846274e-07,0.001425746774103755,0.03975435188356834,0.27534190515028745,5.885084671846274e-07,0.001425746774103755,2.5025815452125577e-09,8.429369702178807e-07,7.611045778494287e-07,7.499680042710598e-07,2.5025815452125577e-09,8.429369702178807e-07,3.5056800302520308e-06,1,1,basket_1_main,0,0,1
er,3,7,5.885084440761606e-07,0.0014257426840058615,0.03975433961368413,0.27534260336709665,5.885084440761606e-07,0.0014257426840058615,1.0319788538393573e-10,0.0,3.2858816476519465e-08,3.276178496792409e-08,1.0319788538393573e-10,0.0,3.505864015258528e-06,1,1,basket_1_main,0,0,1
er,3,8,5.885084466916398e-07,0.001425746774103755,0.03975433908402831,0.2753426338753239,5.885084466916398e-07,0.001425746774103755,2.0249269413200136e-12,0.0,1.4191620355617726e-09,1.430718428277327e-09,2.0249269413200136e-12,0.0,3.5058741165642488e-06,1,1,basket_1_main,0,0,1
er,3,9,5.885084504941658e-07,0.0014257452403184199,0.03975433906116763,0.27534263520959557,5.885084504941658e-07,0.0014257452403184199,6.332259655400289e-12,0.0,6.217834138404201e-11,6.2474572217645e-11,6.332259655400289e-12,0.0,3.505874646427453e-06,1,1,basket_1_main,0,0,1
er,3,10,5.885084544132996e-07,0.0014257406389525146,0.039754339060184066,0.2753426352546007,5.885084544132996e-07,0.0014257406389525146,6.527046477867701e-12,0.0,7.274509935178155e-12,2.7271334300120055e-12,6.527046477867701e-12,0.0,3.5058746733878624e-06,1,1,basket_1_main,0,0,1
